id,reviewType,reviewContent,createDate,repurchase,reviewScore,reviewRankingScore,productNo,productName,productOptionContent,createYearMonthDay,createTime
3362806274,NORMAL,먹기 편하고 좋아요,2022-02-08T13:26:35.361+0000,True,4,-72.14485,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분(1개) 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-02-08,13:26:35
3364790079,AFTER_USE,좋아요  효과 봤어요,2022-02-11T01:22:05.072+0000,False,5,-72.14651,5665277772,락토 리얼 포스트바이오틱스 2개월분 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-02-11,01:22:05
3346052587,AFTER_USE,매일매일 꼬박꼬박 먹었더니 배변도 잘나오고 너무 잘먹고 있어요,2022-01-13T14:27:06.020+0000,True,5,-72.147095,5665277772,락토 리얼 포스트바이오틱스 2개월분 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-01-13,14:27:06
3350830219,AFTER_USE,시중에 파는 불가리스같은거만 먹다가 이걸 먹게 됬는데 먹고나서 확실히 위장기능과 편안함이 좋아진거를 느껴서 좋고 믿음이 갑니다 2번째 구매인데 앞으로 계속 먹을거 같아요 ㅎㅎ,2022-01-20T06:35:17.864+0000,True,5,-72.14741,5665277772,락토 리얼 포스트바이오틱스 2개월분 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-01-20,06:35:17
3333630843,AFTER_USE,"유산균 캡슐에서 수돗물 소독약? 같은 냄새가 나서 아침마다 빈속에 먹는데, 먹고나서도 그역한 냄새때문에 속이 불편했어요. 제가 산건만 그런건지 원래그런건지 궁금하네요;",2021-12-27T17:03:05.966+0000,False,2,-72.14767,5665277772,락토 리얼 포스트바이오틱스 2개월분 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,,2021-12-27,17:03:05
3343396037,NORMAL,잘 먹고있어요 효과 좋아서 또 구매했어요,2022-01-10T09:06:04.746+0000,True,5,-72.14801,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분[1개] 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-01-10,09:06:04
3350354155,AFTER_USE,효능 있고 좋습니다.,2022-01-19T12:59:36.625+0000,False,5,-72.1482,5665277772,락토 리얼 포스트바이오틱스 2개월분 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-01-19,12:59:36
3362248165,NORMAL,좋은 제품 잘 받았습니다..,2022-02-08T03:58:09.576+0000,True,5,-72.1483,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분(1개) 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-02-08,03:58:09
3362888735,NORMAL,"잘 받았습니다.
잘 먹겠습니다.",2022-02-08T15:00:28.011+0000,True,5,-72.14984,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분(1개) 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 04. 슈퍼 포스트바이오틱스 (4개월분),2022-02-08,15:00:28
3360619657,AFTER_USE,먹기편해서 잘먹고있어요,2022-02-05T22:57:55.607+0000,True,5,-72.15083,5665277772,락토 리얼 포스트바이오틱스 2개월분 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-02-05,22:57:55
3362251594,AFTER_USE,한달동안 ~~잘 먹엇어요,2022-02-08T04:01:31.452+0000,False,5,-72.15105,5665277772,락토 리얼 포스트바이오틱스 2개월분 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-02-08,04:01:31
3341476971,NORMAL,아직 이제 먹어서 효과가 있는진 모르겠지만 포장잘되어있고 먹기는 편한 거 같아요,2022-01-07T10:58:57.999+0000,False,5,-72.15132,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분(1개) 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-01-07,10:58:57
3361247647,NORMAL,나쁘지 않은것 같네요,2022-02-06T23:59:52.951+0000,False,5,-72.15145,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분(1개) 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-02-06,23:59:52
3348166518,NORMAL,한번 먹다보니 계속 먹게 되네요~^^,2022-01-16T14:45:33.730+0000,True,5,-72.151985,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분(1개) 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-01-16,14:45:33
3354043279,NORMAL,3번째 재구매 중입니다.가격대비 아주 좋은거 같네요.계속 복용할예정 입니다.,2022-01-24T23:52:30.404+0000,True,4,-72.15199,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분(1개) 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-01-24,23:52:30
3348045036,NORMAL,알약이라 먹기 편안합니다,2022-01-16T11:29:01.043+0000,False,5,-72.152145,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분[1개] 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-01-16,11:29:01
3359054074,AFTER_USE,매번 챙겨먹는 유산균입니다 좋아요,2022-02-03T19:17:32.696+0000,True,5,-72.15292,5665277772,락토 리얼 포스트바이오틱스 2개월분 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-02-03,19:17:32
3334389780,AFTER_USE,"두번째시켜서한단째먹고있어요
또시켜야겠어요
설사자주했는데 
좋아졌어요
아들 아빠같이먹으니 팍팍줄어요
곧 주문하겠습다",2021-12-28T16:21:14.919+0000,True,5,-72.153694,5665277772,락토 리얼 포스트바이오틱스 2개월분 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2021-12-28,16:21:14
3358494876,AFTER_USE,지금까지 먹었던 유산균 중에 제일 좋아요,2022-02-02T14:18:49.872+0000,True,5,-72.15416,5665277772,락토 리얼 포스트바이오틱스 2개월분 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 02. 킹 프리미엄 프로바이오틱스 (4개월분),2022-02-02,14:18:49
3362302572,AFTER_USE,조아용 좋은 선물했어용,2022-02-08T05:00:10.364+0000,True,5,-72.155464,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분[1개] 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-02-08,05:00:10
3358350949,NORMAL,유산균 알약으로 먹는게 진짜 편하고 좋은 것 같아요!!!!!!!,2022-02-02T07:55:00.892+0000,True,5,-72.1564,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분(1개) 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-02-02,07:55:00
3351038575,NORMAL,늘 먹던거라 이번에도 3개 주문햇어요.!! 저희 가족에게는 잘 맞더라고요. 사은품까지 주셔서 더더욱 만족입니다.^^,2022-01-20T11:02:17.777+0000,True,5,-72.156746,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분(1개) 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-01-20,11:02:17
3341921271,NORMAL,"여태 먹었던거 중 제일 효과있어 또 시켰어요!
좋아요ㅋㅋ",2022-01-08T04:23:52.096+0000,True,5,-72.15825,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분(1개) 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-01-08,04:23:52
3342750587,AFTER_USE,엄마 사드렸어요~~~좋다고 하시네요 감사합니다,2022-01-09T10:15:55.522+0000,False,5,-72.15869,5665277772,락토 리얼 포스트바이오틱스 2개월분 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-01-09,10:15:55
3347409814,NORMAL,가성비좋고 먹기도 편해요,2022-01-15T10:33:37.687+0000,False,5,-72.158844,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분[1개] 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-01-15,10:33:37
3360278854,AFTER_USE,배송도 빠르고 보관도 편리해요,2022-02-05T09:52:27.784+0000,False,5,-72.15972,5665277772,락토 리얼 포스트바이오틱스 2개월분 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-02-05,09:52:27
3348266079,AFTER_USE,잘 복용하고 있습니다.,2022-01-17T00:17:20.879+0000,False,4,-72.16142,5665277772,락토 리얼 포스트바이오틱스 2개월분 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-01-17,00:17:20
3339361799,AFTER_USE,꾸준히 잘 복용하고 있고 장도 편안합니다. 재구매하렵니다.,2022-01-05T02:54:08.505+0000,True,4,-72.16246,5665277772,락토 리얼 포스트바이오틱스 2개월분 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-01-05,02:54:08
3344656879,AFTER_USE,잘 먹고 있습니다^^,2022-01-12T02:46:03.078+0000,False,5,-72.162544,5665277772,락토 리얼 포스트바이오틱스 2개월분 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-01-12,02:46:03
3348020636,AFTER_USE,"괜찮은것 같아요
잘 먹고 있어요~",2022-01-16T10:49:26.631+0000,True,5,-72.16297,5665277772,락토 리얼 포스트바이오틱스 2개월분 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-01-16,10:49:26
3362102704,AFTER_USE,장이 편안해 졌어요~👍👍👍,2022-02-08T01:27:11.291+0000,True,5,-72.163414,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분[1개] 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-02-08,01:27:11
3345853493,AFTER_USE,친정엄마 사드린건데 만족하시네요^^,2022-01-13T10:25:00.864+0000,False,5,-72.16375,5665277772,락토 리얼 포스트바이오틱스 2개월분 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-01-13,10:25:00
3340111645,AFTER_USE,꾸준히 잘 먹고 있습니다. 효과도 그렇구 괜찮네요,2022-01-06T00:47:46.825+0000,False,5,-72.16455,5665277772,락토 리얼 포스트바이오틱스 2개월분 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-01-06,00:47:46
3340101324,AFTER_USE,몇 번째 재구매하는지 모르겠어요 이번에 또 사려고요,2022-01-06T00:35:28.505+0000,True,5,-72.16556,5665277772,락토 리얼 포스트바이오틱스 2개월분 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-01-06,00:35:28
3357472118,AFTER_USE,복용후 효과가 타사 제품에 비해 더 좋은거 같습니다,2022-01-30T04:48:14.170+0000,False,5,-72.16583,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분[1개] 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-01-30,04:48:14
3340773656,AFTER_USE,효과 너무좋아서 신랑꺼 제꺼 더시켰습니다 장이 안좋은 우리부부에게 희망이생겼어요 ㅠㅠ,2022-01-06T13:52:09.244+0000,False,5,-72.16596,5665277772,락토 리얼 포스트바이오틱스 2개월분 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-01-06,13:52:09
3340622708,NORMAL,두달먹고 괜찮아서 또구입했는데 냉장고 문에 저렇게 놓고 먹으니 편하네요,2022-01-06T11:02:28.534+0000,True,5,-72.16616,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분[1개] 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-01-06,11:02:28
3343398530,NORMAL,잘먹고있숩니다 ㅎㅎ 감시합니다~,2022-01-10T09:11:35.192+0000,False,5,-72.166824,5665277772,락토 리얼 포스트바이오틱스 2개월분 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-01-10,09:11:35
3353358824,AFTER_USE,먹기는 알약이라편하구요 뚱보균이 없어지는지  아직 잘 모르겠어요,2022-01-23T22:57:51.536+0000,False,5,-72.1676,5665277772,락토 리얼 포스트바이오틱스 2개월분 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-01-23,22:57:51
3346110320,NORMAL,좋은제품 빠른배송 감사합니다.,2022-01-13T16:52:03.175+0000,False,5,-72.16851,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분(1개) 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-01-13,16:52:03
3339841880,AFTER_USE,"아침마다 잘 챙겨 먹고 있어요
저한테 잘 맞는 것 같습니다ㅎㅎ",2022-01-05T12:26:45.878+0000,True,5,-72.169266,5665277772,락토 리얼 포스트바이오틱스 2개월분 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-01-05,12:26:45
3343732135,AFTER_USE,제가 먹는 건 아니라서 몰겠지만 만족해요,2022-01-11T01:25:26.479+0000,False,5,-72.16967,5665277772,락토 리얼 포스트바이오틱스 2개월분 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-01-11,01:25:26
3345349631,AFTER_USE,무엇보다 먹기 편해서 참좋아요.,2022-01-12T23:16:12.322+0000,True,5,-72.17296,5665277772,락토 리얼 포스트바이오틱스 2개월분 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-01-12,23:16:12
3342877572,NORMAL,아침마다 잘먹구있어요 굿굿,2022-01-09T13:41:09.651+0000,True,5,-72.17342,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분(1개) 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-01-09,13:41:09
3337449830,AFTER_USE,배가 편하고 먹기도 편해요 다만 알약 한알꺼낼때 잘 안나올 때가 있어요,2022-01-02T08:19:00.284+0000,True,5,-72.173485,5665277772,락토 리얼 포스트바이오틱스 2개월분 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-01-02,08:19:00
3344796405,AFTER_USE,알약이라서 더 편하게 먹을수 있어요~~,2022-01-12T05:51:46.647+0000,True,4,-72.17349,5665277772,락토 리얼 포스트바이오틱스 2개월분 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-01-12,05:51:46
3362375408,NORMAL,좋아요~~~좋아요~~~~,2022-02-08T06:26:51.604+0000,True,5,-72.17578,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분(1개) 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-02-08,06:26:51
3344104834,NORMAL,좋은거같아요!!! 잘먹을게요,2022-01-11T09:05:40.618+0000,False,5,-72.17701,5665277772,락토 리얼 포스트바이오틱스 2개월분 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-01-11,09:05:40
3356127332,AFTER_USE,"감사합니다.
다음에 또 주문할게요",2022-01-27T12:55:23.336+0000,False,5,-72.17787,5665277772,락토 리얼 포스트바이오틱스 2개월분 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-01-27,12:55:23
3358833752,AFTER_USE,꾸준히 잘 먹고있어요,2022-02-03T08:52:46.134+0000,True,5,-72.17811,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분[1개] 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-02-03,08:52:46
3323260278,NORMAL,"받고 나서 3일 차에 리뷰 씁니다.

집에 있으면 변비 같은 것도 없는데..
회사만 나오면 원활한 배변도 안되고
가스만 많이 차고 배는 아프고..
미치겠더라구요..

회사 오늘 출근 해서 변을 해결하긴 했는데
시원 하지는 못하지만 나왔긴 했어요.
가스도 들 차는거 같고..
여튼 계속 먹어보면 괜찮아 질것 같네요.

좋아만 진다면 계속 주문해서 먹어 봐야 겠네요.",2021-12-13T07:31:51.300+0000,False,5,-72.17811,5665277772,락토 리얼 포스트바이오틱스 2개월분 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2021-12-13,07:31:51
3346232667,AFTER_USE,먹기 간편해서 좋아요,2022-01-14T01:21:59.375+0000,False,3,-72.17813,5665277772,락토 리얼 포스트바이오틱스 2개월분 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,,2022-01-14,01:21:59
3358669860,AFTER_USE,가격대비 그냥 그래요,2022-02-03T03:42:58.686+0000,False,3,-72.17969,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분[1개] 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-02-03,03:42:58
3355782134,AFTER_USE,좋아요. 계속 먹게 되는 제품이에요.,2022-01-27T04:55:11.129+0000,False,5,-72.1813,5665277772,락토 리얼 포스트바이오틱스 2개월분 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-01-27,04:55:11
3345979529,AFTER_USE,품질이 좋아서 만족합니다ㅎㅎ,2022-01-13T12:52:36.374+0000,True,5,-72.181435,5665277772,락토 리얼 포스트바이오틱스 2개월분 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-01-13,12:52:36
3353499681,NORMAL,엄마 사드렸어요. 효과는 아직 모르겠지만 먹기편하시대요.,2022-01-24T02:23:36.661+0000,True,5,-72.182175,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분(1개) 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-01-24,02:23:36
3335316722,NORMAL,설사가 잦은데 잘 맞는 것 같아 찾아 먹는 유산균예요 3개 구매했더니  슈퍼프리바이오틱스까지 덤으로 챙겨주셔서 고맙습니다,2021-12-30T01:28:17.087+0000,True,5,-72.18219,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분[1개] 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 02. 킹 프리미엄 프로바이오틱스 (4개월분),2021-12-30,01:28:17
3353738789,NORMAL,"배소 포장 다 좋은데
처음 먹는거라 나중에 효과 있는지 보고 다시 후기 쓸려구요",2022-01-24T08:19:07.821+0000,False,4,-72.182335,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분[1개] 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-01-24,08:19:07
3358227417,AFTER_USE,장 상태가 좋아진거 같아요.,2022-02-02T00:38:51.270+0000,True,5,-72.1829,5665277772,락토 리얼 포스트바이오틱스 2개월분 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-02-02,00:38:51
3359217928,NORMAL,잘 먹어보겠습니다~,2022-02-04T04:37:16.497+0000,False,4,-72.183266,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분(1개) 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-02-04,04:37:16
3345146121,AFTER_USE,포장이 잘되어 변하지 않아요^^,2022-01-12T12:36:09.427+0000,False,5,-72.184,5665277772,락토 리얼 포스트바이오틱스 2개월분 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 03. 트리플P 프로바이오틱스 (2개월분),2022-01-12,12:36:09
3319838636,NORMAL,"항상 주문하는 제품입니다. 
보관도 편리하고 초등생 아이도 함께 먹고 있는데 캡슐형이라 먹기도 간편해서 좋습니다. 
포장도 항상 튼튼하고 정성스럽게 보내주시네요. 
제품하나가 잘 못 왔다고 생각했는데 다른 분들 후기를 보니까 사은품인것 같아서 감사히 잘 받겠습니다.",2021-12-08T11:58:35.551+0000,True,5,-72.1853,5665277772,락토 리얼 포스트바이오틱스 2개월분 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2021-12-08,11:58:35
3336512284,NORMAL,유산균을 몇년째 꾸준히 먹었는데 딱히 큰 효과가 있단 생각은 못해봤거든요 근데 어디선가 유산균 종종바꿔주는게 좋대서 바꿔봤더니 왠걸 아침마다 쾌변 장난아니네요 ㅋㅋ 임신중이라 맨날 푸룬주스랑 요거트에 의지했는데 이거먹고 싹 끊었어요 효과 정말 좋아요 이번거 다먹음 다음에도 또 시킬거 같아요,2021-12-31T11:28:19.850+0000,False,5,-72.18564,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분[1개] 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 02. 킹 프리미엄 프로바이오틱스 (4개월분),2021-12-31,11:28:19
3352056828,AFTER_USE,"장트러블이 심한 편이라 평소 유산균에 엄청 신경쓰고 있는데,이제품 섭취후 많이 좋아진 기분이 듭니다.",2022-01-21T21:04:25.339+0000,False,3,-72.186424,5665277772,락토 리얼 포스트바이오틱스 2개월분 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-01-21,21:04:25
3342692141,AFTER_USE,잘먹고읶어요 몸에좋다좋다해면서 먹고있어요,2022-01-09T08:14:00.492+0000,False,5,-72.18667,5665277772,락토 리얼 포스트바이오틱스 2개월분 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-01-09,08:14:00
3359006305,NORMAL,"꾸준히
먹고 있어요",2022-02-03T14:31:40.536+0000,True,5,-72.18679,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분(1개) 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-02-03,14:31:40
3343990408,AFTER_USE,전보다 변이 시원하게 봅니다,2022-01-11T06:50:43.537+0000,False,5,-72.186874,5665277772,락토 리얼 포스트바이오틱스 2개월분 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-01-11,06:50:43
3340582063,AFTER_USE,잘먹구있어요 꾸준히먹어보려구요,2022-01-06T10:13:32.701+0000,False,5,-72.187164,5665277772,락토 리얼 포스트바이오틱스 2개월분 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 02. 킹 프리미엄 프로바이오틱스 (4개월분),2022-01-06,10:13:32
3359859518,AFTER_USE,먹기 편해서 좋아요~~^^,2022-02-05T00:43:46.668+0000,False,5,-72.18744,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분[1개] 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-02-05,00:43:46
3343616598,AFTER_USE,앞으로 또 시켜먹을거같아요,2022-01-10T16:00:39.590+0000,False,5,-72.18855,5665277772,락토 리얼 포스트바이오틱스 2개월분 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-01-10,16:00:39
3337467720,AFTER_USE,꾸준히 먹고 있어요. 유통기한도 넉넉해요. 냉장고에 두고 먹어요.,2022-01-02T09:00:18.503+0000,True,5,-72.18855,5665277772,락토 리얼 포스트바이오틱스 2개월분 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-01-02,09:00:18
3345688421,NORMAL,"좋습니다다
좋아요오",2022-01-13T07:01:09.883+0000,True,5,-72.18874,5665277772,락토 리얼 포스트바이오틱스 500mg x 60캡슐 2개월분(1개) 프로바이오틱스 생유산균 신바이오틱스 모유 프롤린 바이오스틱 임산부,선택: 01. 락토 리얼 포스트바이오틱스 (2개월분),2022-01-13,07:01:09
